0,1.0000000000000000e+00
548,4.2926217889344676e+00
549,4.0781810154755158e+00
550,4.3776458842012813e+00
551,4.4694767369863166e+00
552,4.8290912910418839e+00
553,4.7077008235299553e+00
554,5.3915738979431262e+00
555,6.5988087885930762e+00
556,8.5941363841161174e+00
557,1.0918276052277310e+01
558,1.0585798439703266e+01
559,9.6950280312220620e+00
560,8.0284142863706833e+00
561,7.2071712004866351e+00
562,7.2865812190002242e+00
563,9.0915805147002580e+00
564,1.1960127289357422e+01
565,1.4284525228048386e+01
566,1.8428983890479369e+01
567,2.5861031586750823e+01
568,2.8098617030267594e+01
569,3.0064399970756501e+01
570,2.6261130753063849e+01
571,2.5103120856353371e+01
572,2.5812550919966945e+01
573,2.7714108205335705e+01
574,2.8706657279475813e+01
575,3.3111383309891487e+01
576,4.2044274585220350e+01
577,4.5602507944064520e+01
578,3.8496800429484416e+01
579,3.0244955317075789e+01
580,2.3164010404938406e+01
581,2.0030855850015929e+01
582,2.1500126445136278e+01
583,2.5693951037176340e+01
584,2.9064793246407671e+01
585,2.8584825978083817e+01
586,2.3417756829568887e+01
587,1.7235251910491286e+01
588,1.1949576703060895e+01
589,1.0728337935535013e+01
590,1.1234852575799319e+01
591,1.1930644929893493e+01
592,1.2926219156003597e+01
593,1.1944995207708159e+01
594,8.9454297493441786e+00
595,6.4185133251265274e+00
596,5.3278545562512605e+00
597,5.5424907747914043e+00
598,5.5103325048233502e+00
599,6.0297685490903961e+00
600,6.7808035786502279e+00
601,7.3473157097876758e+00
602,6.4176178945785880e+00
603,4.4964298695145581e+00
604,3.3834160031806833e+00
605,2.9984808720961871e+00
606,3.0292561605835164e+00
607,3.4230252158671099e+00
608,3.8845666986530780e+00
609,3.6631756506923971e+00
610,2.7945774812269941e+00
611,2.1380458262896362e+00
612,1.7327213554520466e+00
613,1.6772978848915505e+00
614,1.8421188928757526e+00
615,2.0064270654184262e+00
616,1.7918656277740537e+00
617,1.2638266425752922e+00
618,9.0152468601892255e-01
619,7.8936523483527510e-01
620,8.7285302808926535e-01
621,1.0710030488483506e+00
622,1.1811570785680587e+00
623,1.1003064111999106e+00
624,9.3220965676596590e-01
625,8.0258543981368513e-01
626,6.6765885422610372e-01
627,5.7931745731250317e-01
628,5.7178646416231249e-01
629,7.0856452959054728e-01
630,7.9867738557425538e-01
631,6.7044216326978345e-01
632,4.7384161438648992e-01
633,3.2823029556297978e-01
634,2.6848120957991223e-01
635,2.7577321298519453e-01
636,3.3127222676325280e-01
637,4.2220005909747821e-01
638,4.6008397310060128e-01
639,3.8835502059390808e-01
640,2.9360077983625155e-01
641,2.2013605189102645e-01
642,1.8845117066319717e-01
643,2.0310513550466491e-01
644,2.3296705053745181e-01
645,2.2104991970881821e-01
646,1.9303309115284706e-01
647,1.4506304016040608e-01
648,1.1412840705707340e-01
649,9.4269727159854891e-02
650,9.7660920292981901e-02
651,1.1246240865185629e-01
652,1.1764735831633732e-01
653,1.0314893742623422e-01
654,7.5880655750289697e-02
655,5.3438688554995707e-02
656,5.1557390186039859e-02
657,6.3452598897367624e-02
658,7.7372266920379532e-02
659,6.4966679082750514e-02
660,4.2856432174893808e-02
661,2.9618558834873427e-02
662,2.3745074927478668e-02
663,2.3917250324893231e-02
664,2.7790134210643316e-02
665,2.9996678842521034e-02
666,2.5543952264741692e-02
667,1.8578087962002342e-02
668,1.4609969969215417e-02
669,1.4749620764449826e-02
670,2.1311931534079669e-02
671,3.2351805277927657e-02
672,3.3055507770464045e-02
673,2.3322152101864817e-02
674,1.6673057183849559e-02
675,1.8126852688662660e-02
676,2.5310266282449239e-02
677,2.8593419811562586e-02
678,2.3812634722498126e-02
679,1.6247873525962870e-02
680,1.4033100491298689e-02
681,1.7978515429804061e-02
682,2.6318045134266426e-02
683,2.7703183143659858e-02
684,2.1836187521854549e-02
685,1.4505126638895050e-02
686,1.1453074849753877e-02
687,1.1176318614790560e-02
688,1.3051763854382167e-02
689,1.4111038217684682e-02
690,1.2109484415671374e-02
691,8.9867398815362456e-03
692,7.0180935214205001e-03
693,6.9356402169141948e-03
694,9.1212277293444208e-03
695,1.1662947053843712e-02
696,1.0147859143113844e-02
697,7.3209870563805497e-03
698,5.2794047687094552e-03
699,4.5115691403827428e-03
700,5.1526836450635060e-03
701,6.8551528611904512e-03
702,5.7992133496036595e-03
703,3.4007742660018187e-03
704,2.2457204849208969e-03
705,2.0294239430658522e-03
706,3.1059033832527626e-03
707,4.7759969418853156e-03
708,5.5969311397265553e-03
709,4.0924526004564579e-03
710,2.8777802240618966e-03
711,2.4883743627735272e-03
712,3.0373822395919738e-03
713,3.7027418062860577e-03
714,3.3108198985707456e-03
715,2.0407171842340053e-03
716,1.6240172413240750e-03
717,1.8847541237146282e-03
718,2.5588513860192877e-03
719,2.3919130675198910e-03
720,1.6957693091412219e-03
721,1.3204986224000439e-03
722,1.8017176092811624e-03
723,2.7297814967550908e-03
724,3.2039471644209655e-03
725,2.4059840296973361e-03
726,1.4571210173702461e-03
727,1.1163915381135314e-03
728,1.2674882282486747e-03
729,1.5410354512917059e-03
730,1.4712979634365769e-03
731,9.8953594827612054e-04
732,6.7536532089754295e-04
733,6.7293845172982790e-04
734,7.8780319079890544e-04
735,9.5359972981536869e-04
736,7.1194561349659702e-04
737,4.3542996814267246e-04
738,3.5029372280209834e-04
739,3.8646895124628367e-04
740,5.2499131576705079e-04
741,5.0208689547958730e-04
742,3.8194458598295975e-04
743,2.9880545586523512e-04
744,3.4178743626910464e-04
745,4.3775112766498281e-04
746,5.1424069832572343e-04
747,4.5692247656369352e-04
748,3.4328775841961797e-04
749,3.3027042792151774e-04
750,4.4106760458009211e-04
751,6.2523465716825017e-04
752,7.6168067161576153e-04
753,6.0150285677709866e-04
754,4.5592598081751101e-04
755,4.7021256046841242e-04
756,4.6889226745790733e-04
757,4.5245923784468915e-04
758,3.2310125524544539e-04
759,2.0490958142969557e-04
760,1.4845343287249387e-04
761,1.6612797985115336e-04
762,1.8612855856237461e-04
763,1.8485897388615085e-04
764,1.4533377769535940e-04
765,1.3381895897501893e-04
766,1.5967175268041732e-04
767,2.5344179456663387e-04
768,3.3030625314729142e-04
769,3.3103738219073100e-04
770,3.0558601691837219e-04
771,3.8894703720967257e-04
772,5.4023755337011844e-04
773,6.2320378701720435e-04
774,4.9419979311252104e-04
775,3.2068332096174231e-04
776,2.8721744136575827e-04
777,2.9221050724034700e-04
778,2.4937486904051117e-04
779,1.5959690410742060e-04
780,9.7904105389723657e-05
781,7.9347040673077873e-05
782,8.6297562556156163e-05
783,8.5728745537959699e-05
784,5.3844394832159868e-05
785,3.3970254617722233e-05
786,3.1196230914911660e-05
787,4.2836446932882015e-05
788,5.9524174398164904e-05
789,5.6295186710137554e-05
790,5.3633026649617456e-05
791,7.0600297674893681e-05
792,1.0016765599361996e-04
793,1.0945953257072672e-04
794,7.3996423595256244e-05
795,5.0003541185029206e-05
796,4.2984376489626930e-05
797,4.5412642021416870e-05
798,3.8332501953382483e-05
799,2.7006412729191517e-05
800,2.1197427219398296e-05
801,2.3426290673954083e-05
802,3.5845917557915681e-05
803,4.1822508111925826e-05
804,3.6087190885987039e-05
805,2.7310758275472178e-05
806,2.6776881444072322e-05
807,3.0587186535907269e-05
808,2.9873077400803648e-05
809,2.4485431349042761e-05
810,2.2529910989825650e-05
811,2.7608152059858165e-05
812,3.8508113963007892e-05
813,4.5601261333562408e-05
814,4.3201457291787264e-05
815,4.2260519085381550e-05
816,5.5378602469391098e-05
817,6.0516877925333337e-05
818,5.1998411977330681e-05
819,4.1102114408259993e-05
820,3.8398079694170250e-05
821,3.7366146184350480e-05
822,2.7777992033559505e-05
823,1.8556553961879101e-05
824,1.4279592201042712e-05
825,1.5677635034216129e-05
826,1.6613821945899460e-05
827,1.4018313486185744e-05
828,1.2862988684124491e-05
829,1.5023466930631895e-05
830,2.1673914516666751e-05
831,2.2874537452172805e-05
832,2.4789379467880583e-05
833,3.1573822144588252e-05
834,3.9831113863639327e-05
835,3.8869906188367031e-05
836,2.9801921332429580e-05
837,2.0967535214666109e-05
838,1.8965428569475758e-05
839,1.6747850446310506e-05
840,1.1694375505777458e-05
841,7.3741594582271570e-06
842,6.3555405042937078e-06
843,6.5865155497335110e-06
844,5.8034712659893377e-06
845,4.7038763639513094e-06
846,5.3778832289099086e-06
847,8.5912865825287222e-06
848,1.2277445897822930e-05
849,1.4078003758580534e-05
850,1.3217782976874160e-05
851,1.7760719044302933e-05
852,2.4697238438845366e-05
853,2.5006699776096140e-05
854,2.2511253051249309e-05
855,2.0829600610398570e-05
856,2.0803453381083467e-05
857,1.9315160545480333e-05
858,1.3339704747102863e-05
859,1.0318659499501802e-05
860,9.7162793173509714e-06
861,8.4173662728909428e-06
862,6.2956266537498473e-06
863,4.7766974381923770e-06
864,5.0079204399168887e-06
865,6.0284833889357074e-06
866,7.1439636848469174e-06
867,7.3017375075930490e-06
868,9.9347746940511388e-06
869,1.4567512615753508e-05
870,2.0354113120144916e-05
871,1.9577407740356899e-05
872,1.7033127175869097e-05
873,1.6250753870278732e-05
874,1.4421520790348178e-05
875,9.8262462892906370e-06
876,5.9698495090960170e-06
877,4.1925966996125542e-06
878,3.6009107821879346e-06
879,2.4962335198378825e-06
880,1.4642811221059740e-06
881,9.5917438909941543e-07
882,7.5628182666240147e-07
883,7.1982260326580192e-07
884,5.6592858716043471e-07
885,4.6068719655252517e-07
886,5.6349014916240579e-07
887,8.5712763858838774e-07
888,1.2797171076006096e-06
889,1.4454909821825065e-06
890,1.9281075157048479e-06
891,2.7302506406974736e-06
892,3.7452267273839421e-06
893,3.6029531389419808e-06
894,2.9657164951083982e-06
895,2.6069469577495170e-06
896,2.1686855587519887e-06
897,1.5807229220453475e-06
898,9.0043121644999254e-07
899,5.7309381086880843e-07
900,4.5950543014577830e-07
901,4.0105087086356273e-07
902,2.8340535613154746e-07
903,1.6843812517954734e-07
904,1.3240522307601881e-07
905,1.0555945858259315e-07
906,7.9732540719006580e-08
907,4.9503452270677440e-08
908,3.1850348068177731e-08
909,2.3333399947314653e-08
910,2.2693678766726205e-08
911,1.8653780912526893e-08
912,1.4684432121641010e-08
913,1.5145782445440666e-08
914,2.0425583926727177e-08
915,2.4931167082717678e-08
916,2.4384492463613028e-08
917,2.5520363268367139e-08
918,3.1904924369896154e-08
919,3.7773093738103435e-08
920,3.3768746285595768e-08
921,3.1227365994288645e-08
922,3.5248685945574149e-08
923,4.5630233977240398e-08
924,5.0719426891728741e-08
925,6.1624806948164706e-08
926,8.6928139587753737e-08
927,1.3786480488583958e-07
928,1.6241323160936517e-07
929,1.5988761809942499e-07
930,1.6126310123862578e-07
931,1.5703058966557677e-07
932,1.3734469741998882e-07
933,9.0820523684036246e-08
934,6.7686825391153876e-08
935,5.0682090814062718e-08
936,4.0078493348407268e-08
937,2.9051677400840668e-08
938,2.4702350297737008e-08
939,2.4794827136401520e-08
940,2.6073850681743895e-08
941,2.6263892350707320e-08
942,2.5356294700730674e-08
943,2.8565794079442403e-08
944,2.5921299732903143e-08
945,1.7002161508241077e-08
946,1.2759759935287223e-08
947,1.0378550081299768e-08
948,7.7861863495360378e-09
949,5.6821561930262737e-09
950,4.6403522125948847e-09
951,4.6346937296451049e-09
952,5.2492697130196883e-09
953,4.8039721645647156e-09
954,4.0079208755934105e-09
955,3.7872300856507945e-09
956,3.9830439540183151e-09
957,2.8141400286275402e-09
958,2.0988649505906109e-09
959,1.9765054465244617e-09
960,2.2438019088178386e-09
961,2.2329232310762338e-09
962,2.3877493339807437e-09
963,3.1814086341688840e-09
964,4.6469421425301462e-09
965,6.2560074730156824e-09
966,6.1893486895686730e-09
967,7.0087171998055903e-09
968,7.0627061364814451e-09
969,5.8991529399371580e-09
970,5.6979070095636762e-09
971,5.9631744674653135e-09
972,8.0526577221129658e-09
973,9.2775604776365908e-09
974,1.1774678462867835e-08
975,1.5724616622852122e-08
976,1.9925973887895326e-08
977,1.9899900835958502e-08
978,1.6819150698285602e-08
979,1.6010708824799570e-08
980,1.9226672358543043e-08
981,1.9051942251255150e-08
982,1.7771855070648188e-08
983,1.9953001627728905e-08
984,2.5409187947834126e-08
985,2.6353171648628608e-08
986,2.2158394465812533e-08
987,1.8311931329190140e-08
988,1.5922327833122463e-08
989,1.2792689592912087e-08
990,8.9479425139579681e-09
991,8.3337304135781189e-09
992,8.7091382459586063e-09
993,9.0507719372510196e-09
994,8.8786574518093009e-09
995,9.9935145191915340e-09
996,1.1300028260785631e-08
997,9.1493556814107856e-09
998,6.2291637680003476e-09
999,4.4943989690692149e-09
1000,4.3815068641411695e-09
1001,4.2727402628520900e-09
1002,3.2369241517664389e-09
1003,3.0409451439548926e-09
1004,3.4028867755305022e-09
1005,3.5491934003865833e-09
1006,2.6551210935278516e-09
1007,1.8803906530355586e-09
1008,1.6112087229822098e-09
1009,1.1636527747466179e-09
1010,7.8547016062603817e-10
1011,7.6775979025380811e-10
1012,8.8474182973168254e-10
1013,1.0577332526335597e-09
1014,1.1066740640475165e-09
1015,1.1194634521079896e-09
1016,1.2115625572333134e-09
1017,1.0790272753818242e-09
1018,7.4934707708881013e-10
1019,6.0608073956944477e-10
1020,5.6998602256913878e-10
1021,5.9979972536975330e-10
1022,5.9366259465745445e-10
1023,6.2223085330722659e-10
1024,7.3832221576287480e-10
1025,7.8422690411769985e-10
1026,6.6858426078289877e-10
1027,6.0420773214753938e-10
1028,5.5891863834511632e-10
1029,4.6439268337700557e-10
1030,3.5300494365455075e-10
1031,3.2965590895946423e-10
1032,4.2066263639776295e-10
1033,5.3511205110889440e-10
1034,6.1234030457938599e-10
1035,7.4377921319324430e-10
1036,1.0368814372427229e-09
1037,1.4567305574016758e-09
1038,1.5589286807653266e-09
1039,1.3363421641874357e-09
1040,1.2270575656286516e-09
1041,1.2224836457068880e-09
1042,1.0389033134936007e-09
1043,1.0319079939684827e-09
1044,1.3078448418798878e-09
1045,1.7888932186247387e-09
1046,2.1220680884128483e-09
1047,2.0796163747864889e-09
1048,2.1862517289672051e-09
1049,2.3913446061582744e-09
1050,2.2031635849812596e-09
1051,2.0616980184987961e-09
1052,2.3212875130209751e-09
1053,2.9762835985642335e-09
1054,3.3845067334911882e-09
1055,3.0881890815127648e-09
1056,3.2196762622538373e-09
1057,3.1814892017804170e-09
1058,2.5582927547121997e-09
1059,1.8933053042413873e-09
1060,1.6434441136249159e-09
1061,1.6907425624803833e-09
1062,1.6800299145297629e-09
1063,1.7751931575109033e-09
1064,2.0719676652825571e-09
1065,2.2339101871617593e-09
1066,2.1328032075111930e-09
1067,1.6468149834968282e-09
1068,1.3061639552958038e-09
1069,1.0671761758909573e-09
1070,8.3415604996895315e-10
1071,6.7129432171065436e-10
1072,6.8107944447585607e-10
1073,6.7444951799556096e-10
1074,6.7340138211210490e-10
1075,5.6890026854253106e-10
1076,5.5051935375899799e-10
1077,4.4561042570817823e-10
1078,3.0691755636459203e-10
1079,2.3016360476248420e-10
1080,2.2239928422286332e-10
1081,2.5379419942063671e-10
1082,2.8703272998782773e-10
1083,3.1581533278189006e-10
1084,3.5544762443940188e-10
1085,3.4274481319569584e-10
1086,2.8230329883340321e-10
1087,1.8375942028061683e-10
1088,1.2641895938649708e-10
1089,9.5324569757977940e-11
